#Position (bp)	mapping quality
2.9926835895E9	0.0
2.9926850725E9	0.0
2.992686387E9	0.0
2.9926878375E9	0.0
2.9926892975E9	0.0
2.9926919E9	0.0
2.9926945755E9	0.0
2.9926964715E9	0.0
2.9926986245E9	0.0
2.992700175E9	0.0
2.9927020895E9	0.0
2.992704681E9	0.0
2.9927100795E9	49.05910390848427
2.9927178965E9	60.0
2.9928131655E9	0.1127204186404107
2.9929942125E9	48.7156512782332
2.9931647125E9	2.8680204717516693
2.99333546E9	34.597756255814936
2.9935040225E9	4.329896075193385
2.9935902425E9	0.10675827442690097
2.993679866E9	10.643186605651195
2.9938673145E9	22.47609039909702
2.994003041E9	18.840481883391575
2.994087277E9	20.362611531653002
2.994162061E9	11.889463847532834
2.9942162495E9	34.09862784321933
2.99434886E9	30.435770889993435
2.994494888E9	2.083389519674209
2.994620928E9	33.48114307449333
2.9947747325E9	21.481447809093098
2.9949245285E9	14.402400390602823
2.995013772E9	0.0
2.9950591165E9	16.286525808165432
2.995110684E9	11.277166547413612
2.995149141E9	23.12307146657209
2.9952072975E9	18.919245184345854
2.995282718E9	33.271355048184866
2.9953872025E9	8.178766715667075
2.995549431E9	15.202272996620337
