#Position (bp)	insert size
2.99333546E9	191.4133445237096
2.9935040225E9	183.09684684684686
2.9935902425E9	181.84615384615384
2.993679866E9	189.14727272727274
2.9938673145E9	187.6240234375
2.994003041E9	177.4277456647399
2.994087277E9	184.93326566861202
2.994162061E9	187.47543352601156
2.9942162495E9	189.489235964542
2.99434886E9	189.20299727520435
2.994494888E9	179.71162790697673
2.994620928E9	184.26459854014598
2.9947747325E9	187.7242765273312
2.9949245285E9	182.67315175097275
2.995013772E9	0.0
2.9950591165E9	184.18591549295775
2.995110684E9	179.0669106116048
2.995149141E9	172.57407407407408
2.9952072975E9	180.99212598425197
2.995282718E9	161.17741935483872
2.9953872025E9	178.6137832017229
2.995549431E9	187.6539868324799
2.9957311045E9	160.96390026051358
2.995899982E9	185.07064238543126
2.99913101E9	6854.897854577822
3.0064054775E9	514.4473365878947
3.0146535035E9	7047.959492695784
3.0229015295E9	188.22047020672883
3.0311495555E9	4869.621993820876
3.0393975815E9	697.8474951467158
3.0476456075E9	387.5064952545607
3.0558936335E9	186.2738790261726
3.0641416595E9	925.3851451486357
3.0723896855E9	379.9720995100954
3.0806377115E9	188.39107040448
3.0888857375E9	377.13940520446096
3.0971337635E9	189.54169755562552
3.1053817895E9	428.6732282618044
3.1136298155E9	494.8687740511301
3.1218778415E9	186.7362639952858
3.1301258675E9	188.83993840327878
3.1383738935E9	187.5533585935572
3.1466219195E9	185.42578728047266
3.1513836915E9	189.22672469010212
3.1555077045E9	184.1325424721734
3.1631179715E9	19100.030658074596
3.1713659975E9	150.74910394265234
3.1796140235E9	141.24444444444444
3.1878620495E9	19.0
3.1961100755E9	19.0
3.2043581015E9	0.0
3.20886549E9	184.48809523809524
3.2092674855E9	236.0
3.209519677E9	189.29927760577917
3.209892578E9	187.78548177083334
3.2101846785E9	185.34140147607332
3.2105124185E9	186.60275943795497
3.2107704875E9	187.22827737472582
3.2109366555E9	186.55037664783427
3.2111129705E9	182.5324813631523
3.211276395E9	184.7787610619469
3.211417082E9	195.26794258373207
3.2117631015E9	187.28702220187685
3.2120996225E9	186.25015595757955
3.2123906835E9	185.24742268041237
3.212785749E9	184.87436932391523
3.213056867E9	189.26236429433052
3.213403592E9	194.51908129682795
3.2137350435E9	175.71122994652407
3.2140934165E9	189.72910216718267
